,energies_meV,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,    ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,        ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40
180.0,180.5,3.843788437884379e-05,0.0,5.125051250512505e-05,5.125051250512505e-05,6.406314063140631e-05,3.843788437884379e-05,3.843788437884379e-05,2.5625256252562524e-05,3.843788437884379e-05,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,2.5625256252562524e-05,7.687576875768758e-05,2.5625256252562524e-05,3.843788437884379e-05,0.0,5.125051250512505e-05,5.125051250512505e-05,0.00012812628126281263,2.5625256252562524e-05,3.843788437884379e-05,7.687576875768758e-05,6.406314063140631e-05,5.125051250512505e-05,3.843788437884379e-05,6.406314063140631e-05,0.0,2.5625256252562524e-05,5.125051250512505e-05,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.00012812628126281263,3.843788437884379e-05,0.0,7.687576875768758e-05,1.2812628126281262e-05,7.687576875768758e-05,1.2812628126281262e-05
181.0,181.5,5.125051250512505e-05,0.0,3.843788437884379e-05,8.968839688396884e-05,5.125051250512505e-05,6.406314063140631e-05,8.968839688396884e-05,7.687576875768758e-05,2.5625256252562524e-05,5.125051250512505e-05,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,8.968839688396884e-05,3.843788437884379e-05,7.687576875768758e-05,0.0,6.406314063140631e-05,0.0,2.5625256252562524e-05,5.125051250512505e-05,2.5625256252562524e-05,5.125051250512505e-05,5.125051250512505e-05,1.2812628126281262e-05,5.125051250512505e-05,2.5625256252562524e-05,0.0,2.5625256252562524e-05,7.687576875768758e-05,2.5625256252562524e-05,7.687576875768758e-05,2.5625256252562524e-05,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,3.843788437884379e-05,5.125051250512505e-05,2.5625256252562524e-05,5.125051250512505e-05
182.0,182.5,6.406314063140631e-05,0.0,3.843788437884379e-05,2.5625256252562524e-05,6.406314063140631e-05,3.843788437884379e-05,5.125051250512505e-05,6.406314063140631e-05,5.125051250512505e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,5.125051250512505e-05,2.5625256252562524e-05,2.5625256252562524e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,7.687576875768758e-05,7.687576875768758e-05,3.843788437884379e-05,5.125051250512505e-05,1.2812628126281262e-05,8.968839688396884e-05,2.5625256252562524e-05,3.843788437884379e-05,3.843788437884379e-05,0.0,8.968839688396884e-05,2.5625256252562524e-05,3.843788437884379e-05,7.687576875768758e-05,2.5625256252562524e-05,7.687576875768758e-05,2.5625256252562524e-05,5.125051250512505e-05,0.0,7.687576875768758e-05,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05
183.0,183.5,0.0,0.0,1.2812628126281262e-05,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,8.968839688396884e-05,5.125051250512505e-05,5.125051250512505e-05,6.406314063140631e-05,3.843788437884379e-05,7.687576875768758e-05,3.843788437884379e-05,3.843788437884379e-05,2.5625256252562524e-05,2.5625256252562524e-05,0.0,7.687576875768758e-05,5.125051250512505e-05,3.843788437884379e-05,3.843788437884379e-05,5.125051250512505e-05,2.5625256252562524e-05,3.843788437884379e-05,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,0.0,5.125051250512505e-05,2.5625256252562524e-05,3.843788437884379e-05,6.406314063140631e-05,5.125051250512505e-05,3.843788437884379e-05,8.968839688396884e-05,8.968839688396884e-05,0.0,3.843788437884379e-05,3.843788437884379e-05,5.125051250512505e-05,5.125051250512505e-05
184.0,184.5,3.843788437884379e-05,0.0,5.125051250512505e-05,3.843788437884379e-05,8.968839688396884e-05,3.843788437884379e-05,3.843788437884379e-05,3.843788437884379e-05,5.125051250512505e-05,3.843788437884379e-05,5.125051250512505e-05,7.687576875768758e-05,6.406314063140631e-05,5.125051250512505e-05,6.406314063140631e-05,7.687576875768758e-05,0.0,3.843788437884379e-05,7.687576875768758e-05,3.843788437884379e-05,7.687576875768758e-05,3.843788437884379e-05,3.843788437884379e-05,0.0001025010250102501,7.687576875768758e-05,5.125051250512505e-05,6.406314063140631e-05,0.0,5.125051250512505e-05,5.125051250512505e-05,7.687576875768758e-05,5.125051250512505e-05,7.687576875768758e-05,2.5625256252562524e-05,6.406314063140631e-05,2.5625256252562524e-05,0.0,8.968839688396884e-05,3.843788437884379e-05,6.406314063140631e-05,5.125051250512505e-05
185.0,185.5,3.843788437884379e-05,0.0,7.687576875768758e-05,3.843788437884379e-05,5.125051250512505e-05,6.406314063140631e-05,1.2812628126281262e-05,2.5625256252562524e-05,3.843788437884379e-05,3.843788437884379e-05,5.125051250512505e-05,3.843788437884379e-05,2.5625256252562524e-05,2.5625256252562524e-05,3.843788437884379e-05,3.843788437884379e-05,0.0,2.5625256252562524e-05,3.843788437884379e-05,6.406314063140631e-05,1.2812628126281262e-05,6.406314063140631e-05,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,1.2812628126281262e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,7.687576875768758e-05,1.2812628126281262e-05,5.125051250512505e-05,5.125051250512505e-05,5.125051250512505e-05,6.406314063140631e-05,3.843788437884379e-05,0.0,5.125051250512505e-05,7.687576875768758e-05,3.843788437884379e-05,6.406314063140631e-05
186.0,186.5,2.5625256252562524e-05,0.0,5.125051250512505e-05,5.125051250512505e-05,2.5625256252562524e-05,2.5625256252562524e-05,7.687576875768758e-05,1.2812628126281262e-05,8.968839688396884e-05,6.406314063140631e-05,2.5625256252562524e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,5.125051250512505e-05,5.125051250512505e-05,0.0,5.125051250512505e-05,6.406314063140631e-05,6.406314063140631e-05,3.843788437884379e-05,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,1.2812628126281262e-05,2.5625256252562524e-05,3.843788437884379e-05,0.0,3.843788437884379e-05,3.843788437884379e-05,3.843788437884379e-05,5.125051250512505e-05,3.843788437884379e-05,0.0001025010250102501,2.5625256252562524e-05,6.406314063140631e-05,0.0,2.5625256252562524e-05,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05
187.0,187.5,0.0,0.0,2.5625256252562524e-05,3.843788437884379e-05,5.125051250512505e-05,3.843788437884379e-05,5.125051250512505e-05,2.5625256252562524e-05,5.125051250512505e-05,3.843788437884379e-05,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,5.125051250512505e-05,1.2812628126281262e-05,3.843788437884379e-05,0.0,5.125051250512505e-05,7.687576875768758e-05,5.125051250512505e-05,0.0,2.5625256252562524e-05,8.968839688396884e-05,2.5625256252562524e-05,6.406314063140631e-05,3.843788437884379e-05,1.2812628126281262e-05,0.0,7.687576875768758e-05,8.968839688396884e-05,5.125051250512505e-05,7.687576875768758e-05,5.125051250512505e-05,5.125051250512505e-05,3.843788437884379e-05,1.2812628126281262e-05,0.0,5.125051250512505e-05,8.968839688396884e-05,5.125051250512505e-05,2.5625256252562524e-05
188.0,188.5,5.125051250512505e-05,0.0,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05,7.687576875768758e-05,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,8.968839688396884e-05,3.843788437884379e-05,6.406314063140631e-05,7.687576875768758e-05,0.0,7.687576875768758e-05,3.843788437884379e-05,5.125051250512505e-05,2.5625256252562524e-05,3.843788437884379e-05,3.843788437884379e-05,2.5625256252562524e-05,6.406314063140631e-05,2.5625256252562524e-05,5.125051250512505e-05,0.0,6.406314063140631e-05,5.125051250512505e-05,5.125051250512505e-05,1.2812628126281262e-05,0.00012812628126281263,1.2812628126281262e-05,6.406314063140631e-05,6.406314063140631e-05,0.0,6.406314063140631e-05,2.5625256252562524e-05,2.5625256252562524e-05,2.5625256252562524e-05
189.0,189.5,2.5625256252562524e-05,0.0,5.125051250512505e-05,7.687576875768758e-05,5.125051250512505e-05,2.5625256252562524e-05,2.5625256252562524e-05,5.125051250512505e-05,5.125051250512505e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,3.843788437884379e-05,3.843788437884379e-05,6.406314063140631e-05,8.968839688396884e-05,0.0,3.843788437884379e-05,5.125051250512505e-05,5.125051250512505e-05,1.2812628126281262e-05,7.687576875768758e-05,5.125051250512505e-05,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,7.687576875768758e-05,0.0,1.2812628126281262e-05,8.968839688396884e-05,3.843788437884379e-05,5.125051250512505e-05,3.843788437884379e-05,3.843788437884379e-05,3.843788437884379e-05,5.125051250512505e-05,0.0,5.125051250512505e-05,5.125051250512505e-05,5.125051250512505e-05,5.125051250512505e-05
190.0,190.5,1.2812628126281262e-05,0.0,3.843788437884379e-05,5.125051250512505e-05,7.687576875768758e-05,6.406314063140631e-05,5.125051250512505e-05,2.5625256252562524e-05,0.00012812628126281263,5.125051250512505e-05,3.843788437884379e-05,5.125051250512505e-05,6.406314063140631e-05,0.0001025010250102501,1.2812628126281262e-05,5.125051250512505e-05,0.0,3.843788437884379e-05,1.2812628126281262e-05,2.5625256252562524e-05,5.125051250512505e-05,0.0001025010250102501,8.968839688396884e-05,7.687576875768758e-05,1.2812628126281262e-05,7.687576875768758e-05,5.125051250512505e-05,0.0,5.125051250512505e-05,0.0,7.687576875768758e-05,3.843788437884379e-05,3.843788437884379e-05,5.125051250512505e-05,3.843788437884379e-05,2.5625256252562524e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,6.406314063140631e-05,1.2812628126281262e-05
191.0,191.5,3.843788437884379e-05,0.0,6.406314063140631e-05,1.2812628126281262e-05,8.968839688396884e-05,5.125051250512505e-05,6.406314063140631e-05,5.125051250512505e-05,3.843788437884379e-05,5.125051250512505e-05,7.687576875768758e-05,3.843788437884379e-05,6.406314063140631e-05,3.843788437884379e-05,8.968839688396884e-05,3.843788437884379e-05,0.0,6.406314063140631e-05,2.5625256252562524e-05,3.843788437884379e-05,2.5625256252562524e-05,6.406314063140631e-05,2.5625256252562524e-05,5.125051250512505e-05,2.5625256252562524e-05,5.125051250512505e-05,0.0,0.0,2.5625256252562524e-05,0.0,5.125051250512505e-05,6.406314063140631e-05,5.125051250512505e-05,3.843788437884379e-05,6.406314063140631e-05,5.125051250512505e-05,0.0,3.843788437884379e-05,5.125051250512505e-05,2.5625256252562524e-05,3.843788437884379e-05
192.0,192.5,3.843788437884379e-05,0.0,2.5625256252562524e-05,5.125051250512505e-05,8.968839688396884e-05,8.968839688396884e-05,1.2812628126281262e-05,2.5625256252562524e-05,6.406314063140631e-05,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05,3.843788437884379e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,3.843788437884379e-05,3.843788437884379e-05,5.125051250512505e-05,2.5625256252562524e-05,5.125051250512505e-05,6.406314063140631e-05,6.406314063140631e-05,5.125051250512505e-05,2.5625256252562524e-05,8.968839688396884e-05,0.0,1.2812628126281262e-05,2.5625256252562524e-05,7.687576875768758e-05,3.843788437884379e-05,2.5625256252562524e-05,2.5625256252562524e-05,6.406314063140631e-05,6.406314063140631e-05,0.0,3.843788437884379e-05,2.5625256252562524e-05,3.843788437884379e-05,5.125051250512505e-05
193.0,193.5,2.5625256252562524e-05,0.0,3.843788437884379e-05,5.125051250512505e-05,2.5625256252562524e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.00014093890938909388,7.687576875768758e-05,3.843788437884379e-05,3.843788437884379e-05,1.2812628126281262e-05,6.406314063140631e-05,1.2812628126281262e-05,7.687576875768758e-05,2.5625256252562524e-05,0.0,1.2812628126281262e-05,3.843788437884379e-05,7.687576875768758e-05,2.5625256252562524e-05,3.843788437884379e-05,5.125051250512505e-05,5.125051250512505e-05,2.5625256252562524e-05,0.0001025010250102501,3.843788437884379e-05,0.0,5.125051250512505e-05,5.125051250512505e-05,1.2812628126281262e-05,2.5625256252562524e-05,5.125051250512505e-05,5.125051250512505e-05,8.968839688396884e-05,5.125051250512505e-05,0.0,3.843788437884379e-05,3.843788437884379e-05,6.406314063140631e-05,7.687576875768758e-05
194.0,194.5,7.687576875768758e-05,0.0,8.968839688396884e-05,0.0,3.843788437884379e-05,2.5625256252562524e-05,3.843788437884379e-05,7.687576875768758e-05,5.125051250512505e-05,5.125051250512505e-05,6.406314063140631e-05,0.0,1.2812628126281262e-05,3.843788437884379e-05,7.687576875768758e-05,8.968839688396884e-05,0.0,5.125051250512505e-05,3.843788437884379e-05,0.0,5.125051250512505e-05,3.843788437884379e-05,2.5625256252562524e-05,8.968839688396884e-05,6.406314063140631e-05,5.125051250512505e-05,3.843788437884379e-05,0.0,6.406314063140631e-05,7.687576875768758e-05,0.0001025010250102501,1.2812628126281262e-05,2.5625256252562524e-05,7.687576875768758e-05,6.406314063140631e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,8.968839688396884e-05,6.406314063140631e-05,5.125051250512505e-05
195.0,195.5,2.5625256252562524e-05,0.0,3.843788437884379e-05,3.843788437884379e-05,0.0,6.406314063140631e-05,7.687576875768758e-05,6.406314063140631e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,6.406314063140631e-05,6.406314063140631e-05,2.5625256252562524e-05,5.125051250512505e-05,6.406314063140631e-05,0.0,7.687576875768758e-05,7.687576875768758e-05,2.5625256252562524e-05,1.2812628126281262e-05,6.406314063140631e-05,5.125051250512505e-05,3.843788437884379e-05,1.2812628126281262e-05,3.843788437884379e-05,3.843788437884379e-05,0.0,2.5625256252562524e-05,7.687576875768758e-05,3.843788437884379e-05,1.2812628126281262e-05,5.125051250512505e-05,3.843788437884379e-05,8.968839688396884e-05,5.125051250512505e-05,0.0,3.843788437884379e-05,2.5625256252562524e-05,2.5625256252562524e-05,8.968839688396884e-05
196.0,196.5,3.843788437884379e-05,0.0,1.2812628126281262e-05,7.687576875768758e-05,5.125051250512505e-05,3.843788437884379e-05,7.687576875768758e-05,2.5625256252562524e-05,2.5625256252562524e-05,5.125051250512505e-05,5.125051250512505e-05,5.125051250512505e-05,3.843788437884379e-05,8.968839688396884e-05,2.5625256252562524e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,0.0,6.406314063140631e-05,0.0,1.2812628126281262e-05,6.406314063140631e-05,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,5.125051250512505e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,7.687576875768758e-05,6.406314063140631e-05,1.2812628126281262e-05,7.687576875768758e-05,7.687576875768758e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,6.406314063140631e-05,0.0,3.843788437884379e-05
197.0,197.5,6.406314063140631e-05,0.0,2.5625256252562524e-05,3.843788437884379e-05,2.5625256252562524e-05,3.843788437884379e-05,6.406314063140631e-05,1.2812628126281262e-05,5.125051250512505e-05,5.125051250512505e-05,2.5625256252562524e-05,2.5625256252562524e-05,7.687576875768758e-05,5.125051250512505e-05,6.406314063140631e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,6.406314063140631e-05,2.5625256252562524e-05,2.5625256252562524e-05,2.5625256252562524e-05,8.968839688396884e-05,3.843788437884379e-05,5.125051250512505e-05,5.125051250512505e-05,7.687576875768758e-05,0.0,3.843788437884379e-05,2.5625256252562524e-05,7.687576875768758e-05,3.843788437884379e-05,1.2812628126281262e-05,0.0,0.0,2.5625256252562524e-05,0.0,3.843788437884379e-05,5.125051250512505e-05,0.0,1.2812628126281262e-05
198.0,198.5,0.0,0.0,1.2812628126281262e-05,2.5625256252562524e-05,6.406314063140631e-05,6.406314063140631e-05,2.5625256252562524e-05,2.5625256252562524e-05,3.843788437884379e-05,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,6.406314063140631e-05,2.5625256252562524e-05,2.5625256252562524e-05,3.843788437884379e-05,0.0,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,1.2812628126281262e-05,5.125051250512505e-05,5.125051250512505e-05,1.2812628126281262e-05,3.843788437884379e-05,0.00011531365313653136,7.687576875768758e-05,0.0,5.125051250512505e-05,6.406314063140631e-05,3.843788437884379e-05,3.843788437884379e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,3.843788437884379e-05,0.0,2.5625256252562524e-05,3.843788437884379e-05,6.406314063140631e-05,1.2812628126281262e-05
199.0,199.5,2.5625256252562524e-05,0.0,6.406314063140631e-05,2.5625256252562524e-05,3.843788437884379e-05,3.843788437884379e-05,5.125051250512505e-05,7.687576875768758e-05,1.2812628126281262e-05,2.5625256252562524e-05,1.2812628126281262e-05,3.843788437884379e-05,1.2812628126281262e-05,5.125051250512505e-05,2.5625256252562524e-05,6.406314063140631e-05,0.0,6.406314063140631e-05,1.2812628126281262e-05,1.2812628126281262e-05,6.406314063140631e-05,5.125051250512505e-05,3.843788437884379e-05,3.843788437884379e-05,6.406314063140631e-05,6.406314063140631e-05,2.5625256252562524e-05,0.0,5.125051250512505e-05,3.843788437884379e-05,1.2812628126281262e-05,3.843788437884379e-05,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,6.406314063140631e-05,6.406314063140631e-05,3.843788437884379e-05,3.843788437884379e-05
200.0,200.5,8.968839688396884e-05,0.0,6.406314063140631e-05,3.843788437884379e-05,5.125051250512505e-05,5.125051250512505e-05,1.2812628126281262e-05,2.5625256252562524e-05,5.125051250512505e-05,2.5625256252562524e-05,6.406314063140631e-05,2.5625256252562524e-05,8.968839688396884e-05,7.687576875768758e-05,2.5625256252562524e-05,6.406314063140631e-05,0.0,8.968839688396884e-05,6.406314063140631e-05,1.2812628126281262e-05,2.5625256252562524e-05,2.5625256252562524e-05,5.125051250512505e-05,5.125051250512505e-05,3.843788437884379e-05,3.843788437884379e-05,6.406314063140631e-05,0.0,5.125051250512505e-05,3.843788437884379e-05,5.125051250512505e-05,1.2812628126281262e-05,3.843788437884379e-05,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,5.125051250512505e-05,2.5625256252562524e-05,1.2812628126281262e-05,2.5625256252562524e-05
201.0,201.5,1.2812628126281262e-05,0.0,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,3.843788437884379e-05,6.406314063140631e-05,5.125051250512505e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,2.5625256252562524e-05,5.125051250512505e-05,2.5625256252562524e-05,1.2812628126281262e-05,5.125051250512505e-05,0.0,7.687576875768758e-05,2.5625256252562524e-05,1.2812628126281262e-05,6.406314063140631e-05,7.687576875768758e-05,6.406314063140631e-05,2.5625256252562524e-05,0.00011531365313653136,3.843788437884379e-05,6.406314063140631e-05,0.0,2.5625256252562524e-05,0.0,0.0001025010250102501,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,8.968839688396884e-05,6.406314063140631e-05,0.0,1.2812628126281262e-05,3.843788437884379e-05,5.125051250512505e-05,5.125051250512505e-05
202.0,202.5,3.843788437884379e-05,0.0,5.125051250512505e-05,3.843788437884379e-05,2.5625256252562524e-05,3.843788437884379e-05,8.968839688396884e-05,6.406314063140631e-05,1.2812628126281262e-05,2.5625256252562524e-05,3.843788437884379e-05,0.0,5.125051250512505e-05,3.843788437884379e-05,5.125051250512505e-05,5.125051250512505e-05,0.0,2.5625256252562524e-05,3.843788437884379e-05,7.687576875768758e-05,5.125051250512505e-05,3.843788437884379e-05,0.0,5.125051250512505e-05,2.5625256252562524e-05,1.2812628126281262e-05,2.5625256252562524e-05,0.0,5.125051250512505e-05,2.5625256252562524e-05,1.2812628126281262e-05,3.843788437884379e-05,0.0,5.125051250512505e-05,1.2812628126281262e-05,3.843788437884379e-05,0.0,7.687576875768758e-05,3.843788437884379e-05,2.5625256252562524e-05,2.5625256252562524e-05
203.0,203.5,1.2812628126281262e-05,0.0,1.2812628126281262e-05,6.406314063140631e-05,6.406314063140631e-05,3.843788437884379e-05,8.968839688396884e-05,5.125051250512505e-05,1.2812628126281262e-05,6.406314063140631e-05,5.125051250512505e-05,2.5625256252562524e-05,7.687576875768758e-05,5.125051250512505e-05,2.5625256252562524e-05,2.5625256252562524e-05,0.0,2.5625256252562524e-05,5.125051250512505e-05,2.5625256252562524e-05,1.2812628126281262e-05,1.2812628126281262e-05,5.125051250512505e-05,5.125051250512505e-05,5.125051250512505e-05,5.125051250512505e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,6.406314063140631e-05,8.968839688396884e-05,1.2812628126281262e-05,7.687576875768758e-05,2.5625256252562524e-05,3.843788437884379e-05,0.0,5.125051250512505e-05,6.406314063140631e-05,6.406314063140631e-05,3.843788437884379e-05
204.0,204.5,3.843788437884379e-05,0.0,2.5625256252562524e-05,6.406314063140631e-05,7.687576875768758e-05,3.843788437884379e-05,6.406314063140631e-05,1.2812628126281262e-05,3.843788437884379e-05,7.687576875768758e-05,5.125051250512505e-05,3.843788437884379e-05,5.125051250512505e-05,5.125051250512505e-05,1.2812628126281262e-05,7.687576875768758e-05,0.0,7.687576875768758e-05,2.5625256252562524e-05,3.843788437884379e-05,3.843788437884379e-05,7.687576875768758e-05,7.687576875768758e-05,5.125051250512505e-05,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05,0.0,0.0,6.406314063140631e-05,2.5625256252562524e-05,2.5625256252562524e-05,2.5625256252562524e-05,2.5625256252562524e-05,0.0,3.843788437884379e-05,0.0,3.843788437884379e-05,6.406314063140631e-05,3.843788437884379e-05,5.125051250512505e-05
205.0,205.5,0.0,0.0,3.843788437884379e-05,1.2812628126281262e-05,2.5625256252562524e-05,6.406314063140631e-05,5.125051250512505e-05,5.125051250512505e-05,3.843788437884379e-05,3.843788437884379e-05,3.843788437884379e-05,5.125051250512505e-05,8.968839688396884e-05,3.843788437884379e-05,3.843788437884379e-05,8.968839688396884e-05,0.0,2.5625256252562524e-05,7.687576875768758e-05,2.5625256252562524e-05,1.2812628126281262e-05,5.125051250512505e-05,6.406314063140631e-05,6.406314063140631e-05,3.843788437884379e-05,3.843788437884379e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,5.125051250512505e-05,3.843788437884379e-05,2.5625256252562524e-05,3.843788437884379e-05,1.2812628126281262e-05,5.125051250512505e-05,3.843788437884379e-05,0.0,2.5625256252562524e-05,0.0,3.843788437884379e-05,1.2812628126281262e-05
206.0,206.5,1.2812628126281262e-05,0.0,3.843788437884379e-05,1.2812628126281262e-05,8.968839688396884e-05,3.843788437884379e-05,2.5625256252562524e-05,5.125051250512505e-05,2.5625256252562524e-05,5.125051250512505e-05,1.2812628126281262e-05,5.125051250512505e-05,2.5625256252562524e-05,7.687576875768758e-05,1.2812628126281262e-05,1.2812628126281262e-05,0.0,6.406314063140631e-05,3.843788437884379e-05,3.843788437884379e-05,3.843788437884379e-05,0.0,7.687576875768758e-05,1.2812628126281262e-05,7.687576875768758e-05,7.687576875768758e-05,1.2812628126281262e-05,0.0,6.406314063140631e-05,3.843788437884379e-05,3.843788437884379e-05,1.2812628126281262e-05,2.5625256252562524e-05,5.125051250512505e-05,1.2812628126281262e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,5.125051250512505e-05,6.406314063140631e-05,1.2812628126281262e-05
207.0,207.5,2.5625256252562524e-05,0.0,0.0,6.406314063140631e-05,5.125051250512505e-05,2.5625256252562524e-05,5.125051250512505e-05,0.0001025010250102501,7.687576875768758e-05,3.843788437884379e-05,2.5625256252562524e-05,3.843788437884379e-05,5.125051250512505e-05,3.843788437884379e-05,2.5625256252562524e-05,2.5625256252562524e-05,0.0,5.125051250512505e-05,1.2812628126281262e-05,3.843788437884379e-05,1.2812628126281262e-05,5.125051250512505e-05,6.406314063140631e-05,3.843788437884379e-05,7.687576875768758e-05,0.0,2.5625256252562524e-05,0.0,2.5625256252562524e-05,6.406314063140631e-05,2.5625256252562524e-05,0.0,3.843788437884379e-05,6.406314063140631e-05,3.843788437884379e-05,3.843788437884379e-05,0.0,6.406314063140631e-05,2.5625256252562524e-05,2.5625256252562524e-05,5.125051250512505e-05
208.0,208.5,6.406314063140631e-05,0.0,3.843788437884379e-05,5.125051250512505e-05,1.2812628126281262e-05,0.0,2.5625256252562524e-05,5.125051250512505e-05,3.843788437884379e-05,0.00011531365313653136,2.5625256252562524e-05,2.5625256252562524e-05,5.125051250512505e-05,1.2812628126281262e-05,3.843788437884379e-05,7.687576875768758e-05,0.0,5.125051250512505e-05,6.406314063140631e-05,1.2812628126281262e-05,0.0,1.2812628126281262e-05,3.843788437884379e-05,3.843788437884379e-05,3.843788437884379e-05,6.406314063140631e-05,3.843788437884379e-05,0.0,3.843788437884379e-05,3.843788437884379e-05,1.2812628126281262e-05,5.125051250512505e-05,2.5625256252562524e-05,2.5625256252562524e-05,5.125051250512505e-05,3.843788437884379e-05,0.0,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05,5.125051250512505e-05
209.0,209.5,1.2812628126281262e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,3.843788437884379e-05,3.843788437884379e-05,3.843788437884379e-05,3.843788437884379e-05,2.5625256252562524e-05,1.2812628126281262e-05,3.843788437884379e-05,2.5625256252562524e-05,3.843788437884379e-05,3.843788437884379e-05,7.687576875768758e-05,0.0,0.0,1.2812628126281262e-05,1.2812628126281262e-05,2.5625256252562524e-05,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,1.2812628126281262e-05,5.125051250512505e-05,0.0001025010250102501,0.0,1.2812628126281262e-05,6.406314063140631e-05,1.2812628126281262e-05,2.5625256252562524e-05,3.843788437884379e-05,3.843788437884379e-05,6.406314063140631e-05,6.406314063140631e-05,0.0,1.2812628126281262e-05,3.843788437884379e-05,5.125051250512505e-05,5.125051250512505e-05
210.0,210.5,7.687576875768758e-05,0.0,5.125051250512505e-05,1.2812628126281262e-05,6.406314063140631e-05,2.5625256252562524e-05,6.406314063140631e-05,3.843788437884379e-05,1.2812628126281262e-05,3.843788437884379e-05,3.843788437884379e-05,3.843788437884379e-05,0.0,6.406314063140631e-05,8.968839688396884e-05,2.5625256252562524e-05,0.0,5.125051250512505e-05,2.5625256252562524e-05,2.5625256252562524e-05,1.2812628126281262e-05,8.968839688396884e-05,3.843788437884379e-05,1.2812628126281262e-05,1.2812628126281262e-05,3.843788437884379e-05,5.125051250512505e-05,0.0,2.5625256252562524e-05,2.5625256252562524e-05,5.125051250512505e-05,3.843788437884379e-05,3.843788437884379e-05,0.0,1.2812628126281262e-05,7.687576875768758e-05,0.0,2.5625256252562524e-05,1.2812628126281262e-05,3.843788437884379e-05,0.0
