energy_mev,eta_tot_lower,eta_tot_median,eta_tot_upper,eta_a_lower,eta_a_median,eta_a_upper,eta_f_lower,eta_f_median,eta_f_upper,eta_c_lower,eta_c_median,eta_c_upper,eta_o_lower,eta_o_median,eta_o_upper,eta_t_lower,eta_t_median,eta_t_upper,a_abs
224.2172507,0.028217878,0.034958784,0.041501319,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.633738232,0.697679036,0.752805427,0.39,0.46,0.53,0.999205617,0.999230432,0.999255248,0.142778019
224.2771345,0.028332005,0.035098703,0.041667296,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.633849413,0.697746783,0.752872508,0.39,0.46,0.53,0.999209444,0.99923414,0.999258836,0.143335026
224.3368944,0.028418301,0.035204093,0.04179226,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.633960526,0.697812825,0.752936737,0.39,0.46,0.53,0.999213263,0.99923784,0.999262416,0.143751277
224.3966543,0.028450583,0.03524252,0.0418377,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.634071848,0.697877396,0.752998083,0.39,0.46,0.53,0.999217083,0.99924154,0.999265997,0.143894338
224.4564142,0.028417396,0.035199806,0.041786782,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.634183426,0.697940597,0.753056362,0.39,0.46,0.53,0.999220891,0.999245229,0.999269567,0.143706395
224.5161741,0.028327501,0.035086815,0.041652396,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.63429531,0.698002535,0.753111381,0.39,0.46,0.53,0.999224693,0.999248913,0.999273132,0.143231858
224.575934,0.028208022,0.034937153,0.041474433,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.634407552,0.698063328,0.753162935,0.39,0.46,0.53,0.999228496,0.999252597,0.999276697,0.142607962
224.6356939,0.028094149,0.034794411,0.041304632,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.634520204,0.698123102,0.753210813,0.39,0.46,0.53,0.999232298,0.99925628,0.999280262,0.142012627
224.6954538,0.028016233,0.034696178,0.041187609,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.634633318,0.698181994,0.753254795,0.39,0.46,0.53,0.999236101,0.999259964,0.999283827,0.141599223
224.7553376,0.027989902,0.0346618,0.041146319,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.634747184,0.698240274,0.753294736,0.39,0.46,0.53,0.999239911,0.999263655,0.9992874,0.141446592
224.8150975,0.028013615,0.034689369,0.041178489,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.634861386,0.698297861,0.753330247,0.39,0.46,0.53,0.999243714,0.999267339,0.999290965,0.141546899
224.8748574,0.028073274,0.034761417,0.04126337,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.634976213,0.698355048,0.753361192,0.39,0.46,0.53,0.999247516,0.999271023,0.99929453,0.141828747
224.9346173,0.028150463,0.03485514,0.041373882,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.63509172,0.698412022,0.75338736,0.39,0.46,0.53,0.999251318,0.999274707,0.999298095,0.142199017
224.9943772,0.028229251,0.034950811,0.041486598,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.635207963,0.698468982,0.753408548,0.39,0.46,0.53,0.999255066,0.999278337,0.999301608,0.142577181
225.0541371,0.028300352,0.035036939,0.04158787,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.635324997,0.698526138,0.75342458,0.39,0.46,0.53,0.999258814,0.999281968,0.999305122,0.142916317
225.113897,0.028360185,0.035109099,0.041672436,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.635442876,0.698583718,0.753435307,0.39,0.46,0.53,0.999262562,0.999285599,0.999308636,0.143198332
225.1736569,0.028407281,0.035165474,0.041738135,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.635561656,0.698641959,0.753440622,0.39,0.46,0.53,0.99926631,0.99928923,0.99931215,0.14341579
225.2335407,0.028438605,0.035202316,0.041780509,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.63568164,0.698701237,0.753440467,0.39,0.46,0.53,0.999270066,0.999292868,0.999315671,0.143553339
225.2933006,0.028448365,0.035212469,0.041791067,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.635802385,0.698761574,0.753434859,0.39,0.46,0.53,0.999273813,0.999296499,0.999319185,0.143581823
225.3530605,0.028430654,0.035188631,0.041761141,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.635924192,0.698823365,0.753423907,0.39,0.46,0.53,0.999277561,0.99930013,0.999322698,0.143471414
225.4128204,0.028383879,0.035128839,0.041688404,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.636047112,0.6988869,0.753407816,0.39,0.46,0.53,0.999281309,0.999303761,0.999326212,0.14321409
225.4725803,0.028313515,0.035039884,0.041580921,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.636171196,0.698952475,0.753386919,0.39,0.46,0.53,0.999285029,0.999307364,0.999329699,0.142837518
225.5323402,0.028230937,0.034935852,0.041455418,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.636296494,0.699020395,0.753361697,0.39,0.46,0.53,0.999288688,0.999310909,0.999333131,0.142399096
225.5921001,0.028147151,0.034830371,0.041328076,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.636423054,0.699090974,0.753332797,0.39,0.46,0.53,0.999292348,0.999314455,0.999336562,0.141954317
225.65186,0.028064684,0.034726575,0.041202626,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.636550923,0.699164527,0.753301062,0.39,0.46,0.53,0.999296008,0.999318001,0.999339993,0.141515896
225.7117439,0.027971467,0.034609534,0.041061364,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.636680415,0.699241537,0.753267471,0.39,0.46,0.53,0.999299676,0.999321554,0.999343432,0.1410229
225.7715037,0.027842041,0.034447763,0.040866975,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.636811038,0.699322003,0.753233443,0.39,0.46,0.53,0.999303336,0.999325099,0.999346863,0.140347088
225.8312636,0.027645625,0.034203189,0.04057432,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.636943101,0.699406399,0.753200425,0.39,0.46,0.53,0.999306995,0.999328645,0.999350294,0.139333333
225.8910235,0.02736037,0.033848799,0.040151407,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.637076642,0.699495034,0.753170163,0.39,0.46,0.53,0.999310655,0.99933219,0.999353725,0.137871695
225.9507834,0.026987554,0.033386191,0.03960019,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.637211698,0.69958821,0.75314463,0.39,0.46,0.53,0.999314315,0.999335736,0.999357157,0.135968825
226.0105433,0.026561528,0.032857878,0.038971149,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.637348306,0.699686217,0.753125998,0.39,0.46,0.53,0.999317893,0.999339202,0.999360511,0.133798003
226.0703032,0.026148961,0.032346336,0.038362151,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.637486497,0.699789332,0.753116593,0.39,0.46,0.53,0.999321421,0.99934262,0.999363819,0.131695135
226.1300631,0.025832442,0.031953725,0.037894382,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.637626303,0.699897811,0.753118842,0.39,0.46,0.53,0.999324949,0.999346038,0.999367127,0.130076048
226.189823,0.025680085,0.031764288,0.037667753,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.63776775,0.700011893,0.753135195,0.39,0.46,0.53,0.999328478,0.999349456,0.999370435,0.129283378
226.2497069,0.02571567,0.031807419,0.037717114,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.637911163,0.700132046,0.75316813,0.39,0.46,0.53,0.999332013,0.999352881,0.999373749,0.129436266
226.3094667,0.025908156,0.032044713,0.037996933,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.638055971,0.700257961,0.753219745,0.39,0.46,0.53,0.999335542,0.9993563,0.999377057,0.130378007
226.3692266,0.026188292,0.032390507,0.038405644,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.638202488,0.700390042,0.753292062,0.39,0.46,0.53,0.99933907,0.999359718,0.999380365,0.131759612
226.4289865,0.02647941,0.032749977,0.038830841,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.638350732,0.700528418,0.753386705,0.39,0.46,0.53,0.999342598,0.999363136,0.999383673,0.133195111
226.4887464,0.026724751,0.033052929,0.039189324,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.638500718,0.700673188,0.753504866,0.39,0.46,0.53,0.999346127,0.999366554,0.999386981,0.13439899
226.5485063,0.026900748,0.033270221,0.039446567,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.638652455,0.700824419,0.753647245,0.39,0.46,0.53,0.99934949,0.999369812,0.999390134,0.135252906
226.6082662,0.027017261,0.033414055,0.039617048,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.638805954,0.700982143,0.753814015,0.39,0.46,0.53,0.999352836,0.999373054,0.999393272,0.135806628
226.6681501,0.027107082,0.033524989,0.039748852,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.638961543,0.701146707,0.754005243,0.39,0.46,0.53,0.99935619,0.999376303,0.999396416,0.136225078
226.72791,0.027208925,0.033650904,0.039898736,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.639118581,0.701317398,0.754219274,0.39,0.46,0.53,0.999359537,0.999379545,0.999399554,0.136702994
226.7876699,0.027347662,0.033822558,0.040103152,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.639277388,0.701494482,0.754455168,0.39,0.46,0.53,0.999362883,0.999382787,0.999402691,0.13736519
226.8474297,0.027521547,0.034037794,0.040359517,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.639437962,0.701677864,0.754711232,0.39,0.46,0.53,0.99936623,0.999386029,0.999405829,0.138202763
226.9071896,0.027704306,0.034264116,0.040629271,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.639600295,0.701867417,0.754985484,0.39,0.46,0.53,0.999369577,0.999389272,0.999408967,0.139083667
226.9669495,0.027861547,0.034458987,0.040861942,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.639764381,0.702062988,0.755275743,0.39,0.46,0.53,0.999372924,0.999392514,0.999412104,0.139835263
227.0267094,0.027969111,0.034592521,0.041022044,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.639930206,0.702264397,0.755579727,0.39,0.46,0.53,0.999376229,0.999395716,0.999415203,0.140336437
227.0864693,0.028022428,0.034659061,0.04110282,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.640097758,0.702471443,0.755895134,0.39,0.46,0.53,0.999379341,0.999398731,0.999418121,0.140564515
227.1462292,0.028034659,0.034674878,0.041123516,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.640267018,0.702683904,0.756219721,0.39,0.46,0.53,0.999382452,0.999401745,0.999421038,0.140585719
227.2061131,0.028028337,0.034667835,0.041117136,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.640438324,0.702901998,0.756552055,0.39,0.46,0.53,0.999385571,0.999404766,0.999423962,0.140513124
227.265873,0.028025946,0.034665731,0.041116608,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.640610944,0.703124569,0.756888793,0.39,0.46,0.53,0.999388683,0.999407781,0.999426879,0.140459697
227.3256329,0.028042884,0.03468761,0.041144495,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.640785207,0.703351798,0.757228841,0.39,0.46,0.53,0.999391794,0.999410795,0.999429796,0.140502518
227.3853928,0.028083674,0.034739062,0.041207404,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.640961085,0.703583413,0.757570635,0.39,0.46,0.53,0.999394906,0.99941381,0.999432714,0.14066418
227.4451526,0.028142844,0.034813314,0.041297283,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.641138549,0.703819134,0.757912824,0.39,0.46,0.53,0.999398018,0.999416825,0.999435631,0.1409172
227.5049125,0.02820821,0.034895291,0.041396237,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.641317567,0.704058681,0.758254263,0.39,0.46,0.53,0.99940113,0.999419839,0.999438549,0.141200541
227.5646724,0.028265879,0.034967799,0.041483854,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.641498106,0.704301772,0.758594008,0.39,0.46,0.53,0.999404121,0.999422737,0.999441353,0.141444694
227.6245563,0.028304023,0.035016201,0.041542758,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.641680508,0.704548641,0.758931993,0.39,0.46,0.53,0.999406954,0.999425481,0.999444009,0.141590462
227.6843162,0.028314814,0.035030801,0.041561431,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.641863981,0.704797988,0.759266221,0.39,0.46,0.53,0.99940978,0.999428219,0.999446659,0.141598995
227.7440761,0.02829466,0.035007145,0.041534583,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.642048861,0.705050053,0.759596943,0.39,0.46,0.53,0.999412606,0.999430957,0.999449308,0.141452398
227.803836,0.028244189,0.034946002,0.041463123,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.642235107,0.705304571,0.759923837,0.39,0.46,0.53,0.999415433,0.999433696,0.999451958,0.141153996
227.8635959,0.028168417,0.034853567,0.041354399,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.642422675,0.705561289,0.760246688,0.39,0.46,0.53,0.999418259,0.999436434,0.999454608,0.140729024
227.9233558,0.028077045,0.034741837,0.041222647,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.64261152,0.705819963,0.76056537,0.39,0.46,0.53,0.999421086,0.999439172,0.999457258,0.140226096
227.9831156,0.027983062,0.034626876,0.041086931,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.642801597,0.706080359,0.760879835,0.39,0.46,0.53,0.999423912,0.99944191,0.999459908,0.139710159
228.0428755,0.027899822,0.034525207,0.040966865,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.642992858,0.706342256,0.761190096,0.39,0.46,0.53,0.999426739,0.999444648,0.999462558,0.139247921
228.1026354,0.027836461,0.034448129,0.040875863,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.643185254,0.706605445,0.761496214,0.39,0.46,0.53,0.999429353,0.999447181,0.999465009,0.138884948
228.1625193,0.02779422,0.034397185,0.040815763,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.643379137,0.706870277,0.761798913,0.39,0.46,0.53,0.999431859,0.999449609,0.999467358,0.138627263
228.2222792,0.027764579,0.034361821,0.04077405,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.643573654,0.707135471,0.762097069,0.39,0.46,0.53,0.999434359,0.999452031,0.999469702,0.138432467
228.2820391,0.027731257,0.03432189,0.040726825,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.643769153,0.707401402,0.762391465,0.39,0.46,0.53,0.999436859,0.999454453,0.999472046,0.138219283
228.341799,0.027675676,0.034254393,0.040646805,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.64396558,0.707667911,0.762682268,0.39,0.46,0.53,0.99943936,0.999456875,0.99947439,0.13789518
228.4015589,0.02758579,0.034144417,0.0405163,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.644162884,0.707934849,0.762969656,0.39,0.46,0.53,0.99944186,0.999459297,0.999476734,0.137400296
228.4613188,0.027465745,0.033997086,0.040341396,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.644361008,0.708202083,0.763253812,0.39,0.46,0.53,0.99944436,0.999461719,0.999479078,0.136755465
228.5210786,0.027341071,0.033843997,0.040159599,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.644559897,0.708469486,0.763534922,0.39,0.46,0.53,0.99944686,0.999464141,0.999481423,0.136087942
228.5809625,0.027251981,0.033734931,0.040029981,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.644759912,0.708737501,0.763813749,0.39,0.46,0.53,0.999449366,0.999466569,0.999483771,0.135597756
228.6407224,0.027235871,0.033716178,0.040007479,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.644960168,0.709004915,0.76408932,0.39,0.46,0.53,0.999451564,0.999468698,0.999485832,0.135470977
228.7004823,0.027308761,0.033807584,0.040115644,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.645161022,0.70927219,0.764362398,0.39,0.46,0.53,0.999453712,0.999470779,0.999487846,0.135786773
228.7602422,0.027458586,0.033994221,0.040336766,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.645362416,0.709539241,0.764633156,0.39,0.46,0.53,0.999455859,0.999472859,0.999489859,0.136484722
228.8200021,0.027652351,0.034235251,0.040622388,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.645564294,0.709805995,0.764901765,0.39,0.46,0.53,0.999458007,0.99947494,0.999491873,0.137400499
228.879762,0.02784981,0.034480848,0.040913392,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.645766599,0.710072383,0.765168387,0.39,0.46,0.53,0.999460155,0.999477021,0.999493887,0.138333981
228.9395219,0.028015625,0.03468726,0.041157868,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.645969274,0.710338346,0.765433178,0.39,0.46,0.53,0.999462303,0.999479102,0.9994959,0.139109691
228.9992818,0.028127158,0.034826453,0.041322558,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.64617226,0.710603831,0.765696286,0.39,0.46,0.53,0.999464451,0.999481182,0.999497914,0.139615439
229.0590416,0.028177827,0.03489027,0.04139779,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.6463755,0.710868791,0.765957852,0.39,0.46,0.53,0.999466599,0.999483263,0.999499928,0.139818848
229.1189255,0.028175985,0.03488905,0.041395838,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.646579359,0.711133734,0.766218548,0.39,0.46,0.53,0.999468737,0.999485335,0.999501933,0.139761582
229.1786854,0.028139935,0.03484545,0.04134359,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.646782935,0.711397525,0.766477422,0.39,0.46,0.53,0.999470533,0.999487075,0.999503616,0.13953492
229.2384453,0.028090662,0.034785453,0.041271881,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.646986592,0.711660684,0.766735134,0.39,0.46,0.53,0.999472329,0.999488814,0.9995053,0.139242918
229.2982052,0.028044634,0.034729452,0.041204909,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.647190274,0.711923182,0.766991796,0.39,0.46,0.53,0.999474124,0.999490554,0.999506983,0.138967252
229.3579651,0.028010144,0.034687721,0.041154864,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.647393923,0.712184995,0.767247513,0.39,0.46,0.53,0.99947592,0.999492293,0.999508667,0.138749001
229.417725,0.027987679,0.034660862,0.041122465,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.647597482,0.712446103,0.767502385,0.39,0.46,0.53,0.999477715,0.999494033,0.99951035,0.138590514
229.4774849,0.027973276,0.034643972,0.041101895,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.647800895,0.712706488,0.767756505,0.39,0.46,0.53,0.999479511,0.999495772,0.999512033,0.138472129
229.5373687,0.027962396,0.034631433,0.041086489,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.648004525,0.71296667,0.768010484,0.39,0.46,0.53,0.99948131,0.999497515,0.99951372,0.138371256
229.5971286,0.027952194,0.034619718,0.041072068,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.648207474,0.713225559,0.768263353,0.39,0.46,0.53,0.999483106,0.999499255,0.999515404,0.138273999
229.6568885,0.027941968,0.034607962,0.041057605,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.648410107,0.713483681,0.768515712,0.39,0.46,0.53,0.999484832,0.999500927,0.999517022,0.138176804
229.7166484,0.027931947,0.034596448,0.041043439,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.648612368,0.713741024,0.768767633,0.39,0.46,0.53,0.99948629,0.999502339,0.999518389,0.138080836
229.7764083,0.027921789,0.034584757,0.041029072,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.648814203,0.713997578,0.76901918,0.39,0.46,0.53,0.999487748,0.999503752,0.999519756,0.13798438
229.8361682,0.027910147,0.034571219,0.041012526,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.649015556,0.71425333,0.769270415,0.39,0.46,0.53,0.999489206,0.999505164,0.999521123,0.137880783
229.8959281,0.027895433,0.034553869,0.040991472,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.649216372,0.714508271,0.769521393,0.39,0.46,0.53,0.999490664,0.999506577,0.99952249,0.137762221
229.955688,0.027876969,0.034531869,0.040964916,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.649416598,0.714762389,0.769772165,0.39,0.46,0.53,0.999492122,0.999507989,0.999523857,0.137625368
230.0154479,0.02785596,0.034506711,0.04093463,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.649616179,0.715015673,0.770022779,0.39,0.46,0.53,0.99949358,0.999509402,0.999525224,0.13747619
230.0753317,0.027835593,0.034482346,0.0409053,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.649815474,0.715268634,0.770273798,0.39,0.46,0.53,0.999495041,0.999510817,0.999526594,0.13733034
230.1350916,0.027819219,0.034462925,0.040881853,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.650013605,0.715520212,0.770524222,0.39,0.46,0.53,0.999496499,0.99951223,0.999527961,0.13720454
230.1948515,0.027809089,0.034451237,0.0408676,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.650210934,0.715770916,0.770774606,0.39,0.46,0.53,0.999497853,0.999513542,0.99952923,0.137109789
230.2546114,0.027804958,0.034446981,0.040862181,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.650407407,0.71602073,0.771024982,0.39,0.46,0.53,0.999499012,0.999514664,0.999530316,0.137044866
230.3143713,0.02780471,0.03444754,0.040862494,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.650602975,0.716269638,0.771275379,0.39,0.46,0.53,0.999500171,0.999515787,0.999531403,0.136999309
230.3741312,0.027805531,0.034449424,0.0408644,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.650797586,0.71651762,0.771525823,0.39,0.46,0.53,0.999501329,0.999516909,0.999532489,0.13695923
230.4338911,0.027806087,0.034450984,0.040865944,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.650991192,0.716764654,0.771776334,0.39,0.46,0.53,0.999502488,0.999518032,0.999533575,0.136918076
230.493775,0.027807111,0.034453131,0.040868207,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.651184141,0.717011226,0.772027451,0.39,0.46,0.53,0.999503649,0.999519156,0.999534664,0.136879367
230.5535348,0.027811129,0.034458992,0.040874897,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.651375587,0.717256289,0.77227815,0.39,0.46,0.53,0.999504808,0.999520279,0.99953575,0.136855721
230.6132947,0.027820209,0.03447113,0.04088906,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.651565882,0.717500326,0.772528962,0.39,0.46,0.53,0.999505966,0.999521401,0.999536836,0.136857212
230.6730546,0.027833837,0.034488911,0.04090994,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.651754982,0.717743304,0.772779897,0.39,0.46,0.53,0.999507125,0.999522524,0.999537922,0.136881299
230.7328145,0.027847763,0.034507068,0.040931291,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.651942841,0.717985189,0.77303096,0.39,0.46,0.53,0.999508166,0.999523532,0.999538898,0.136907083
230.7925744,0.027854916,0.034516842,0.040942726,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.652129415,0.718225942,0.773282153,0.39,0.46,0.53,0.999509074,0.999524412,0.99953975,0.136899835
230.8523343,0.027848181,0.034509412,0.040933783,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.652314661,0.718465523,0.773533476,0.39,0.46,0.53,0.999509982,0.999525291,0.999540601,0.136824607
230.9120942,0.027824137,0.03448054,0.040899433,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.65249854,0.718703884,0.773784924,0.39,0.46,0.53,0.99951089,0.999526171,0.999541452,0.136664673
230.9718541,0.027785218,0.034433239,0.040843253,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.652681011,0.718940978,0.77403649,0.39,0.46,0.53,0.999511798,0.99952705,0.999542303,0.136432065
231.031738,0.027739914,0.034378031,0.040777725,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.65286241,0.719177238,0.774288684,0.39,0.46,0.53,0.999512707,0.999527932,0.999543156,0.136168451
231.0914978,0.027700202,0.034329755,0.040720451,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.653041951,0.719411629,0.774540448,0.39,0.46,0.53,0.999513615,0.999528811,0.999544007,0.135932811
231.1512577,0.027677169,0.034302152,0.04068773,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.653219977,0.719644577,0.774792286,0.39,0.46,0.53,0.999514523,0.999529691,0.999544859,0.135779431
231.2110176,0.027676551,0.034302336,0.040688001,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.653396456,0.719876016,0.775044174,0.39,0.46,0.53,0.999515431,0.999530571,0.99954571,0.135736383
231.2707775,0.027695978,0.034327367,0.040717779,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.65357136,0.720105874,0.775296086,0.39,0.46,0.53,0.999516227,0.999531341,0.999546455,0.135791969
231.3305374,0.027724873,0.034364136,0.040761516,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.653744662,0.720334074,0.775547992,0.39,0.46,0.53,0.999516938,0.99953203,0.999547122,0.135894264
231.3902973,0.027747404,0.034393021,0.040795936,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.653916338,0.720560532,0.775799854,0.39,0.46,0.53,0.999517649,0.999532719,0.999547789,0.135965651
231.4500572,0.02774763,0.034394258,0.040797599,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.654086368,0.720785159,0.776051633,0.39,0.46,0.53,0.99951836,0.999533407,0.999548455,0.135928075
231.5099411,0.027715839,0.034355808,0.040752224,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.654255082,0.721008321,0.776303805,0.39,0.46,0.53,0.999519072,0.999534098,0.999549123,0.135734
231.569701,0.027653069,0.034278947,0.040661324,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.65442177,0.721228993,0.776555273,0.39,0.46,0.53,0.999519783,0.999534787,0.99954979,0.135388803
231.6294608,0.027572737,0.034180304,0.040544626,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.654586772,0.72144753,0.776806502,0.39,0.46,0.53,0.999520494,0.999535475,0.999550457,0.134958216
231.6892207,0.027495817,0.034085876,0.040432966,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.654750084,0.721663821,0.777057427,0.39,0.46,0.53,0.999521205,0.999536164,0.999551123,0.134544942
231.7489806,0.027442644,0.034020869,0.040356246,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.654911704,0.721877742,0.777307977,0.39,0.46,0.53,0.999521916,0.999536853,0.99955179,0.134248456
231.8087405,0.027425003,0.033999892,0.0403318,0.947489404,0.954389856,0.963024089,0.74,0.8,0.86,0.655071639,0.722089166,0.777558072,0.39,0.46,0.53,0.999522532,0.99953745,0.999552367,0.13412632
