mass_eV,chi,q_disc,probability
0.0472,1.083e-12,4.770161907805851,0.017982017982017984
0.0472,1.374e-12,4.770161907805851,0.023976023976023976
0.0472,1.743e-12,4.770161907805851,0.07292707292707293
0.0472,2.212e-12,4.770161907805851,0.24175824175824176
0.0472,2.807e-12,4.770161907805851,0.6173826173826173
0.0472,3.562e-12,4.770161907805851,0.948051948051948
0.0472,4.52e-12,4.770161907805851,1.0
0.0472,5.736e-12,4.770161907805851,1.0
0.0472,7.279e-12,4.770161907805851,1.0
0.0472,9.237e-12,4.770161907805851,1.0
0.0472,1.1721e-11,4.770161907805851,1.0
0.0472,1.4874e-11,4.770161907805851,1.0
0.0472,1.8874e-11,4.770161907805851,1.0
0.0472,2.395e-11,4.770161907805851,1.0
0.0472,3.0392e-11,4.770161907805851,1.0
0.0472,3.8566e-11,4.770161907805851,1.0
0.0472,4.8939e-11,4.770161907805851,1.0
0.0472,6.2102e-11,4.770161907805851,1.0
0.0472,7.8805e-11,4.770161907805851,1.0
0.0472,1e-10,4.770161907805851,1.0
0.049,1e-13,4.880490766651347,0.0
0.049,1.27e-13,4.880490766651347,0.0
0.049,1.61e-13,4.880490766651347,0.0
0.049,2.04e-13,4.880490766651347,0.0
0.049,2.59e-13,4.880490766651347,0.0
0.049,3.29e-13,4.880490766651347,0.0
0.049,4.17e-13,4.880490766651347,0.0
0.049,5.3e-13,4.880490766651347,0.0
0.049,6.72e-13,4.880490766651347,0.0
0.049,8.53e-13,4.880490766651347,0.01098901098901099
0.049,1.083e-12,4.880490766651347,0.013986013986013986
0.049,1.374e-12,4.880490766651347,0.024975024975024976
0.049,1.743e-12,4.880490766651347,0.0959040959040959
0.049,2.212e-12,4.880490766651347,0.33766233766233766
0.049,2.807e-12,4.880490766651347,0.7822177822177823
0.049,3.562e-12,4.880490766651347,0.985014985014985
0.049,4.52e-12,4.880490766651347,1.0
0.049,5.736e-12,4.880490766651347,1.0
0.049,7.279e-12,4.880490766651347,1.0
0.049,9.237e-12,4.880490766651347,1.0
0.049,1.1721e-11,4.880490766651347,1.0
0.049,1.4874e-11,4.880490766651347,1.0
0.049,1.8874e-11,4.880490766651347,1.0
0.049,2.395e-11,4.880490766651347,1.0
0.049,3.0392e-11,4.880490766651347,1.0
0.049,3.8566e-11,4.880490766651347,1.0
0.049,4.8939e-11,4.880490766651347,1.0
0.049,6.2102e-11,4.880490766651347,1.0
0.049,7.8805e-11,4.880490766651347,1.0
0.049,1e-10,4.880490766651347,1.0
0.0509,1e-13,4.664555421509154,0.0
0.0509,1.27e-13,4.664555421509154,0.0
0.0509,1.61e-13,4.664555421509154,0.0
0.0509,2.04e-13,4.664555421509154,0.0
0.0509,2.59e-13,4.664555421509154,0.0
0.0509,3.29e-13,4.664555421509154,0.0
0.0509,4.17e-13,4.664555421509154,0.0
0.0509,5.3e-13,4.664555421509154,0.0
0.0509,6.72e-13,4.664555421509154,0.0
0.0509,8.53e-13,4.664555421509154,0.0
0.0509,1.083e-12,4.664555421509154,0.017982017982017984
0.0509,1.374e-12,4.664555421509154,0.03596403596403597
0.0509,1.743e-12,4.664555421509154,0.13986013986013987
0.0509,2.212e-12,4.664555421509154,0.43956043956043955
0.0509,2.807e-12,4.664555421509154,0.8581418581418582
0.0509,3.562e-12,4.664555421509154,1.0
0.0509,4.52e-12,4.664555421509154,1.0
0.0509,5.736e-12,4.664555421509154,1.0
0.0509,7.279e-12,4.664555421509154,1.0
0.0509,9.237e-12,4.664555421509154,1.0
0.0509,1.1721e-11,4.664555421509154,1.0
0.0509,1.4874e-11,4.664555421509154,1.0
0.0509,1.8874e-11,4.664555421509154,1.0
0.0509,2.395e-11,4.664555421509154,1.0
0.0509,3.0392e-11,4.664555421509154,1.0
0.0509,3.8566e-11,4.664555421509154,1.0
0.0509,4.8939e-11,4.664555421509154,1.0
0.0509,6.2102e-11,4.664555421509154,1.0
0.0509,7.8805e-11,4.664555421509154,1.0
0.0509,1e-10,4.664555421509154,1.0
0.0528,1e-13,5.709036856759267,0.0
0.0528,1.27e-13,5.709036856759267,0.0
0.0528,1.61e-13,5.709036856759267,0.0
0.0528,2.04e-13,5.709036856759267,0.0
0.0528,2.59e-13,5.709036856759267,0.0
0.0528,3.29e-13,5.709036856759267,0.0
0.0528,4.17e-13,5.709036856759267,0.0
0.0528,5.3e-13,5.709036856759267,0.0
0.0528,6.72e-13,5.709036856759267,0.0
0.0528,8.53e-13,5.709036856759267,0.0
0.0528,1.083e-12,5.709036856759267,0.012987012987012988
0.0528,1.374e-12,5.709036856759267,0.03396603396603397
0.0528,1.743e-12,5.709036856759267,0.1068931068931069
0.0528,2.212e-12,5.709036856759267,0.34765234765234765
0.0528,2.807e-12,5.709036856759267,0.8331668331668332
0.0528,3.562e-12,5.709036856759267,0.989010989010989
0.0528,4.52e-12,5.709036856759267,1.0
0.0528,5.736e-12,5.709036856759267,1.0
0.0528,7.279e-12,5.709036856759267,1.0
0.0528,9.237e-12,5.709036856759267,1.0
0.0528,1.1721e-11,5.709036856759267,1.0
0.0528,1.4874e-11,5.709036856759267,1.0
0.0528,1.8874e-11,5.709036856759267,1.0
0.0528,2.395e-11,5.709036856759267,1.0
0.0528,3.0392e-11,5.709036856759267,1.0
0.0528,3.8566e-11,5.709036856759267,1.0
0.0528,4.8939e-11,5.709036856759267,1.0
0.0528,6.2102e-11,5.709036856759267,1.0
0.0528,7.8805e-11,5.709036856759267,1.0
0.0528,1e-10,5.709036856759267,1.0
0.0547,1e-13,6.510922689348113,0.0
0.0547,1.27e-13,6.510922689348113,0.0
0.0547,1.61e-13,6.510922689348113,0.0
0.0547,2.04e-13,6.510922689348113,0.0
0.0547,2.59e-13,6.510922689348113,0.0
0.0547,3.29e-13,6.510922689348113,0.0
0.0547,4.17e-13,6.510922689348113,0.0
0.0547,5.3e-13,6.510922689348113,0.0
0.0547,6.72e-13,6.510922689348113,0.0
0.0547,8.53e-13,6.510922689348113,0.0
0.0547,1.083e-12,6.510922689348113,0.0
0.0547,1.374e-12,6.510922689348113,0.015984015984015984
0.0547,1.743e-12,6.510922689348113,0.056943056943056944
0.0547,2.212e-12,6.510922689348113,0.25774225774225773
0.0547,2.807e-12,6.510922689348113,0.6713286713286714
0.0547,3.562e-12,6.510922689348113,0.978021978021978
0.0547,4.52e-12,6.510922689348113,1.0
0.0547,5.736e-12,6.510922689348113,1.0
0.0547,7.279e-12,6.510922689348113,1.0
0.0547,9.237e-12,6.510922689348113,1.0
0.0547,1.1721e-11,6.510922689348113,1.0
0.0547,1.4874e-11,6.510922689348113,1.0
0.0547,1.8874e-11,6.510922689348113,1.0
0.0547,2.395e-11,6.510922689348113,1.0
0.0547,3.0392e-11,6.510922689348113,1.0
0.0547,3.8566e-11,6.510922689348113,1.0
0.0547,4.8939e-11,6.510922689348113,1.0
0.0547,6.2102e-11,6.510922689348113,1.0
0.0547,7.8805e-11,6.510922689348113,1.0
0.0547,1e-10,6.510922689348113,1.0
0.0558,1e-13,6.272473250707644,0.0
0.0558,1.27e-13,6.272473250707644,0.0
0.0558,1.61e-13,6.272473250707644,0.0
0.0558,2.04e-13,6.272473250707644,0.0
0.0558,2.59e-13,6.272473250707644,0.0
0.0558,3.29e-13,6.272473250707644,0.0
0.0558,4.17e-13,6.272473250707644,0.0
0.0558,5.3e-13,6.272473250707644,0.0
0.0558,6.72e-13,6.272473250707644,0.0
0.0558,8.53e-13,6.272473250707644,0.0
0.0558,1.083e-12,6.272473250707644,0.014985014985014986
0.0558,1.374e-12,6.272473250707644,0.014985014985014986
0.0558,1.743e-12,6.272473250707644,0.04295704295704296
0.0558,2.212e-12,6.272473250707644,0.15684315684315683
0.0558,2.807e-12,6.272473250707644,0.4915084915084915
0.0558,3.562e-12,6.272473250707644,0.9150849150849151
0.0558,4.52e-12,6.272473250707644,1.0
0.0558,5.736e-12,6.272473250707644,1.0
0.0558,7.279e-12,6.272473250707644,1.0
0.0558,9.237e-12,6.272473250707644,1.0
0.0558,1.1721e-11,6.272473250707644,1.0
0.0558,1.4874e-11,6.272473250707644,1.0
0.0558,1.8874e-11,6.272473250707644,1.0
0.0558,2.395e-11,6.272473250707644,1.0
0.0558,3.0392e-11,6.272473250707644,1.0
0.0558,3.8566e-11,6.272473250707644,1.0
0.0558,4.8939e-11,6.272473250707644,1.0
0.0558,6.2102e-11,6.272473250707644,1.0
0.0558,7.8805e-11,6.272473250707644,1.0
0.0558,1e-10,6.272473250707644,1.0
0.0568,1e-13,6.346945894794545,0.0
0.0568,1.27e-13,6.346945894794545,0.0
0.0568,1.61e-13,6.346945894794545,0.0
0.0568,2.04e-13,6.346945894794545,0.0
0.0568,2.59e-13,6.346945894794545,0.0
0.0568,3.29e-13,6.346945894794545,0.0
0.0568,4.17e-13,6.346945894794545,0.0
0.0568,5.3e-13,6.346945894794545,0.0
0.0568,6.72e-13,6.346945894794545,0.0
0.0568,8.53e-13,6.346945894794545,0.01098901098901099
0.0568,1.083e-12,6.346945894794545,0.0
0.0568,1.374e-12,6.346945894794545,0.017982017982017984
0.0568,1.743e-12,6.346945894794545,0.03696303696303696
0.0568,2.212e-12,6.346945894794545,0.15484515484515485
0.0568,2.807e-12,6.346945894794545,0.48451548451548454
0.0568,3.562e-12,6.346945894794545,0.8581418581418582
0.0568,4.52e-12,6.346945894794545,1.0
0.0568,5.736e-12,6.346945894794545,1.0
0.0568,7.279e-12,6.346945894794545,1.0
0.0568,9.237e-12,6.346945894794545,1.0
0.0568,1.1721e-11,6.346945894794545,1.0
0.0568,1.4874e-11,6.346945894794545,1.0
0.0568,1.8874e-11,6.346945894794545,1.0
0.0568,2.395e-11,6.346945894794545,1.0
0.0568,3.0392e-11,6.346945894794545,1.0
0.0568,3.8566e-11,6.346945894794545,1.0
0.0568,4.8939e-11,6.346945894794545,1.0
0.0568,6.2102e-11,6.346945894794545,1.0
0.0568,7.8805e-11,6.346945894794545,1.0
0.0568,1e-10,6.346945894794545,1.0
0.0589,1e-13,8.256538181076309,0.0
0.0589,1.27e-13,8.256538181076309,0.0
0.0589,1.61e-13,8.256538181076309,0.0
0.0589,2.04e-13,8.256538181076309,0.0
0.0589,2.59e-13,8.256538181076309,0.0
0.0589,3.29e-13,8.256538181076309,0.0
0.0589,4.17e-13,8.256538181076309,0.0
0.0589,5.3e-13,8.256538181076309,0.0
0.0589,6.72e-13,8.256538181076309,0.0
0.0589,8.53e-13,8.256538181076309,0.0
0.0589,1.083e-12,8.256538181076309,0.0
0.0589,1.374e-12,8.256538181076309,0.015984015984015984
0.0589,1.743e-12,8.256538181076309,0.026973026973026972
0.0589,2.212e-12,8.256538181076309,0.08891108891108891
0.0589,2.807e-12,8.256538181076309,0.32667332667332666
0.0589,3.562e-12,8.256538181076309,0.7532467532467533
0.0589,4.52e-12,8.256538181076309,0.98001998001998
0.0589,5.736e-12,8.256538181076309,1.0
0.0589,7.279e-12,8.256538181076309,1.0
0.0589,9.237e-12,8.256538181076309,1.0
0.0589,1.1721e-11,8.256538181076309,1.0
0.0589,1.4874e-11,8.256538181076309,1.0
0.0589,1.8874e-11,8.256538181076309,1.0
0.0589,2.395e-11,8.256538181076309,1.0
0.0589,3.0392e-11,8.256538181076309,1.0
0.0589,3.8566e-11,8.256538181076309,1.0
0.0589,4.8939e-11,8.256538181076309,1.0
0.0589,6.2102e-11,8.256538181076309,1.0
0.0589,7.8805e-11,8.256538181076309,1.0
0.0589,1e-10,8.256538181076309,1.0
0.0611,1e-13,11.826587541431934,0.0
0.0611,1.27e-13,11.826587541431934,0.0
0.0611,1.61e-13,11.826587541431934,0.0
0.0611,2.04e-13,11.826587541431934,0.0
0.0611,2.59e-13,11.826587541431934,0.0
0.0611,3.29e-13,11.826587541431934,0.0
0.0611,4.17e-13,11.826587541431934,0.0
0.0611,5.3e-13,11.826587541431934,0.0
0.0611,6.72e-13,11.826587541431934,0.0
0.0611,8.53e-13,11.826587541431934,0.0
0.0611,1.083e-12,11.826587541431934,0.0
0.0611,1.374e-12,11.826587541431934,0.0
0.0611,1.743e-12,11.826587541431934,0.0
0.0611,2.212e-12,11.826587541431934,0.030969030969030968
0.0611,2.807e-12,11.826587541431934,0.11788211788211789
0.0611,3.562e-12,11.826587541431934,0.45454545454545453
0.0611,4.52e-12,11.826587541431934,0.8741258741258742
0.0611,5.736e-12,11.826587541431934,1.0
0.0611,7.279e-12,11.826587541431934,1.0
0.0611,9.237e-12,11.826587541431934,1.0
0.0611,1.1721e-11,11.826587541431934,1.0
0.0611,1.4874e-11,11.826587541431934,1.0
0.0611,1.8874e-11,11.826587541431934,1.0
0.0611,2.395e-11,11.826587541431934,1.0
0.0611,3.0392e-11,11.826587541431934,1.0
0.0611,3.8566e-11,11.826587541431934,1.0
0.0611,4.8939e-11,11.826587541431934,1.0
0.0611,6.2102e-11,11.826587541431934,1.0
0.0611,7.8805e-11,11.826587541431934,1.0
0.0611,1e-10,11.826587541431934,1.0
0.0634,1e-13,9.812144611152277,0.0
0.0634,1.27e-13,9.812144611152277,0.0
0.0634,1.61e-13,9.812144611152277,0.0
0.0634,2.04e-13,9.812144611152277,0.0
0.0634,2.59e-13,9.812144611152277,0.0
0.0634,3.29e-13,9.812144611152277,0.0
0.0634,4.17e-13,9.812144611152277,0.0
0.0634,5.3e-13,9.812144611152277,0.0
0.0634,6.72e-13,9.812144611152277,0.0
0.0634,8.53e-13,9.812144611152277,0.0
0.0634,1.083e-12,9.812144611152277,0.0
0.0634,1.374e-12,9.812144611152277,0.0
0.0634,1.743e-12,9.812144611152277,0.0
0.0634,2.212e-12,9.812144611152277,0.030969030969030968
0.0634,2.807e-12,9.812144611152277,0.09490509490509491
0.0634,3.562e-12,9.812144611152277,0.3156843156843157
0.0634,4.52e-12,9.812144611152277,0.7772227772227772
0.0634,5.736e-12,9.812144611152277,0.9790209790209791
0.0634,7.279e-12,9.812144611152277,1.0
0.0634,9.237e-12,9.812144611152277,1.0
0.0634,1.1721e-11,9.812144611152277,1.0
0.0634,1.4874e-11,9.812144611152277,1.0
0.0634,1.8874e-11,9.812144611152277,1.0
0.0634,2.395e-11,9.812144611152277,1.0
0.0634,3.0392e-11,9.812144611152277,1.0
0.0634,3.8566e-11,9.812144611152277,1.0
0.0634,4.8939e-11,9.812144611152277,1.0
0.0634,6.2102e-11,9.812144611152277,1.0
0.0634,7.8805e-11,9.812144611152277,1.0
0.0634,1e-10,9.812144611152277,1.0
0.0658,1e-13,11.426502385639708,0.0
0.0658,1.27e-13,11.426502385639708,0.0
0.0658,1.61e-13,11.426502385639708,0.0
0.0658,2.04e-13,11.426502385639708,0.0
0.0658,2.59e-13,11.426502385639708,0.0
0.0658,3.29e-13,11.426502385639708,0.0
0.0658,4.17e-13,11.426502385639708,0.0
0.0658,5.3e-13,11.426502385639708,0.0
0.0658,6.72e-13,11.426502385639708,0.0
0.0658,8.53e-13,11.426502385639708,0.0
0.0658,1.083e-12,11.426502385639708,0.0
0.0658,1.374e-12,11.426502385639708,0.0
0.0658,1.743e-12,11.426502385639708,0.01098901098901099
0.0658,2.212e-12,11.426502385639708,0.011988011988011988
0.0658,2.807e-12,11.426502385639708,0.029970029970029972
0.0658,3.562e-12,11.426502385639708,0.1258741258741259
0.0658,4.52e-12,11.426502385639708,0.4485514485514486
0.0658,5.736e-12,11.426502385639708,0.8791208791208791
0.0658,7.279e-12,11.426502385639708,1.0
0.0658,9.237e-12,11.426502385639708,1.0
0.0658,1.1721e-11,11.426502385639708,1.0
0.0658,1.4874e-11,11.426502385639708,1.0
0.0658,1.8874e-11,11.426502385639708,1.0
0.0658,2.395e-11,11.426502385639708,1.0
0.0658,3.0392e-11,11.426502385639708,1.0
0.0658,3.8566e-11,11.426502385639708,1.0
0.0658,4.8939e-11,11.426502385639708,1.0
0.0658,6.2102e-11,11.426502385639708,1.0
0.0658,7.8805e-11,11.426502385639708,1.0
0.0658,1e-10,11.426502385639708,1.0
0.0683,1e-13,14.351803237988857,0.0
0.0683,1.27e-13,14.351803237988857,0.0
0.0683,1.61e-13,14.351803237988857,0.0
0.0683,2.04e-13,14.351803237988857,0.0
0.0683,2.59e-13,14.351803237988857,0.0
0.0683,3.29e-13,14.351803237988857,0.0
0.0683,4.17e-13,14.351803237988857,0.0
0.0683,5.3e-13,14.351803237988857,0.0
0.0683,6.72e-13,14.351803237988857,0.0
0.0683,8.53e-13,14.351803237988857,0.0
0.0683,1.083e-12,14.351803237988857,0.0
0.0683,1.374e-12,14.351803237988857,0.0
0.0683,1.743e-12,14.351803237988857,0.0
0.0683,2.212e-12,14.351803237988857,0.0
0.0683,2.807e-12,14.351803237988857,0.011988011988011988
0.0683,3.562e-12,14.351803237988857,0.05194805194805195
0.0683,4.52e-12,14.351803237988857,0.1928071928071928
0.0683,5.736e-12,14.351803237988857,0.5674325674325674
0.0683,7.279e-12,14.351803237988857,0.9470529470529471
0.0683,9.237e-12,14.351803237988857,1.0
0.0683,1.1721e-11,14.351803237988857,1.0
0.0683,1.4874e-11,14.351803237988857,1.0
0.0683,1.8874e-11,14.351803237988857,1.0
0.0683,2.395e-11,14.351803237988857,1.0
0.0683,3.0392e-11,14.351803237988857,1.0
0.0683,3.8566e-11,14.351803237988857,1.0
0.0683,4.8939e-11,14.351803237988857,1.0
0.0683,6.2102e-11,14.351803237988857,1.0
0.0683,7.8805e-11,14.351803237988857,1.0
0.0683,1e-10,14.351803237988857,1.0
0.0709,1e-13,12.685709856937919,0.0
0.0709,1.27e-13,12.685709856937919,0.0
0.0709,1.61e-13,12.685709856937919,0.0
0.0709,2.04e-13,12.685709856937919,0.0
0.0709,2.59e-13,12.685709856937919,0.0
0.0709,3.29e-13,12.685709856937919,0.0
0.0709,4.17e-13,12.685709856937919,0.0
0.0709,5.3e-13,12.685709856937919,0.0
0.0709,6.72e-13,12.685709856937919,0.0
0.0709,8.53e-13,12.685709856937919,0.0
0.0709,1.083e-12,12.685709856937919,0.0
0.0709,1.374e-12,12.685709856937919,0.0
0.0709,1.743e-12,12.685709856937919,0.0
0.0709,2.212e-12,12.685709856937919,0.0
0.0709,2.807e-12,12.685709856937919,0.0
0.0709,3.562e-12,12.685709856937919,0.017982017982017984
0.0709,4.52e-12,12.685709856937919,0.08391608391608392
0.0709,5.736e-12,12.685709856937919,0.3166833166833167
0.0709,7.279e-12,12.685709856937919,0.7092907092907093
0.0709,9.237e-12,12.685709856937919,0.978021978021978
0.0709,1.1721e-11,12.685709856937919,1.0
0.0709,1.4874e-11,12.685709856937919,1.0
0.0709,1.8874e-11,12.685709856937919,1.0
0.0709,2.395e-11,12.685709856937919,1.0
0.0709,3.0392e-11,12.685709856937919,1.0
0.0709,3.8566e-11,12.685709856937919,1.0
0.0709,4.8939e-11,12.685709856937919,1.0
0.0709,6.2102e-11,12.685709856937919,1.0
0.0709,7.8805e-11,12.685709856937919,1.0
0.0709,1e-10,12.685709856937919,1.0
0.0735,1e-13,10.973941991933186,0.0
0.0735,1.27e-13,10.973941991933186,0.0
0.0735,1.61e-13,10.973941991933186,0.0
0.0735,2.04e-13,10.973941991933186,0.0
0.0735,2.59e-13,10.973941991933186,0.0
0.0735,3.29e-13,10.973941991933186,0.0
0.0735,4.17e-13,10.973941991933186,0.0
0.0735,5.3e-13,10.973941991933186,0.0
0.0735,6.72e-13,10.973941991933186,0.0
0.0735,8.53e-13,10.973941991933186,0.0
0.0735,1.083e-12,10.973941991933186,0.0
0.0735,1.374e-12,10.973941991933186,0.0
0.0735,1.743e-12,10.973941991933186,0.0
0.0735,2.212e-12,10.973941991933186,0.011988011988011988
0.0735,2.807e-12,10.973941991933186,0.011988011988011988
0.0735,3.562e-12,10.973941991933186,0.03496503496503497
0.0735,4.52e-12,10.973941991933186,0.0919080919080919
0.0735,5.736e-12,10.973941991933186,0.26873126873126874
0.0735,7.279e-12,10.973941991933186,0.6023976023976024
0.0735,9.237e-12,10.973941991933186,0.957042957042957
0.0735,1.1721e-11,10.973941991933186,1.0
0.0735,1.4874e-11,10.973941991933186,1.0
0.0735,1.8874e-11,10.973941991933186,1.0
0.0735,2.395e-11,10.973941991933186,1.0
0.0735,3.0392e-11,10.973941991933186,1.0
0.0735,3.8566e-11,10.973941991933186,1.0
0.0735,4.8939e-11,10.973941991933186,1.0
0.0735,6.2102e-11,10.973941991933186,1.0
0.0735,7.8805e-11,10.973941991933186,1.0
0.0735,1e-10,10.973941991933186,1.0
0.0751,1e-13,15.780396520269774,0.0
0.0751,1.27e-13,15.780396520269774,0.0
0.0751,1.61e-13,15.780396520269774,0.0
0.0751,2.04e-13,15.780396520269774,0.0
0.0751,2.59e-13,15.780396520269774,0.0
0.0751,3.29e-13,15.780396520269774,0.0
0.0751,4.17e-13,15.780396520269774,0.0
0.0751,5.3e-13,15.780396520269774,0.0
0.0751,6.72e-13,15.780396520269774,0.0
0.0751,8.53e-13,15.780396520269774,0.0
0.0751,1.083e-12,15.780396520269774,0.0
0.0751,1.374e-12,15.780396520269774,0.0
0.0751,1.743e-12,15.780396520269774,0.0
0.0751,2.212e-12,15.780396520269774,0.0
0.0751,2.807e-12,15.780396520269774,0.0
0.0751,3.562e-12,15.780396520269774,0.0
0.0751,4.52e-12,15.780396520269774,0.0
0.0751,5.736e-12,15.780396520269774,0.023976023976023976
0.0751,7.279e-12,15.780396520269774,0.12287712287712288
0.0751,9.237e-12,15.780396520269774,0.4305694305694306
0.0751,1.1721e-11,15.780396520269774,0.8841158841158842
0.0751,1.4874e-11,15.780396520269774,1.0
0.0751,1.8874e-11,15.780396520269774,1.0
0.0751,2.395e-11,15.780396520269774,1.0
0.0751,3.0392e-11,15.780396520269774,1.0
0.0751,3.8566e-11,15.780396520269774,1.0
0.0751,4.8939e-11,15.780396520269774,1.0
0.0751,6.2102e-11,15.780396520269774,1.0
0.0751,7.8805e-11,15.780396520269774,1.0
0.0751,1e-10,15.780396520269774,1.0
0.0763,1e-13,18.229997365549895,0.0
0.0763,1.27e-13,18.229997365549895,0.0
0.0763,1.61e-13,18.229997365549895,0.0
0.0763,2.04e-13,18.229997365549895,0.0
0.0763,2.59e-13,18.229997365549895,0.0
0.0763,3.29e-13,18.229997365549895,0.0
0.0763,4.17e-13,18.229997365549895,0.0
0.0763,5.3e-13,18.229997365549895,0.0
0.0763,6.72e-13,18.229997365549895,0.0
0.0763,8.53e-13,18.229997365549895,0.0
0.0763,1.083e-12,18.229997365549895,0.0
0.0763,1.374e-12,18.229997365549895,0.0
0.0763,1.743e-12,18.229997365549895,0.0
0.0763,2.212e-12,18.229997365549895,0.0
0.0763,2.807e-12,18.229997365549895,0.0
0.0763,3.562e-12,18.229997365549895,0.0
0.0763,4.52e-12,18.229997365549895,0.0
0.0763,5.736e-12,18.229997365549895,0.0
0.0763,7.279e-12,18.229997365549895,0.03296703296703297
0.0763,9.237e-12,18.229997365549895,0.15384615384615385
0.0763,1.1721e-11,18.229997365549895,0.5294705294705294
0.0763,1.4874e-11,18.229997365549895,0.9400599400599401
0.0763,1.8874e-11,18.229997365549895,1.0
0.0763,2.395e-11,18.229997365549895,1.0
0.0763,3.0392e-11,18.229997365549895,1.0
0.0763,3.8566e-11,18.229997365549895,1.0
0.0763,4.8939e-11,18.229997365549895,1.0
0.0763,6.2102e-11,18.229997365549895,1.0
0.0763,7.8805e-11,18.229997365549895,1.0
0.0763,1e-10,18.229997365549895,1.0
0.0792,1e-13,19.477137693843186,0.0
0.0792,1.27e-13,19.477137693843186,0.0
0.0792,1.61e-13,19.477137693843186,0.0
0.0792,2.04e-13,19.477137693843186,0.0
0.0792,2.59e-13,19.477137693843186,0.0
0.0792,3.29e-13,19.477137693843186,0.0
0.0792,4.17e-13,19.477137693843186,0.0
0.0792,5.3e-13,19.477137693843186,0.0
0.0792,6.72e-13,19.477137693843186,0.0
0.0792,8.53e-13,19.477137693843186,0.0
0.0792,1.083e-12,19.477137693843186,0.0
0.0792,1.374e-12,19.477137693843186,0.0
0.0792,1.743e-12,19.477137693843186,0.0
0.0792,2.212e-12,19.477137693843186,0.0
0.0792,2.807e-12,19.477137693843186,0.0
0.0792,3.562e-12,19.477137693843186,0.0
0.0792,4.52e-12,19.477137693843186,0.011988011988011988
0.0792,5.736e-12,19.477137693843186,0.08691308691308691
0.0792,7.279e-12,19.477137693843186,0.26873126873126874
0.0792,9.237e-12,19.477137693843186,0.7742257742257742
0.0792,1.1721e-11,19.477137693843186,0.984015984015984
0.0792,1.4874e-11,19.477137693843186,1.0
0.0792,1.8874e-11,19.477137693843186,1.0
0.0792,2.395e-11,19.477137693843186,1.0
0.0792,3.0392e-11,19.477137693843186,1.0
0.0792,3.8566e-11,19.477137693843186,1.0
0.0792,4.8939e-11,19.477137693843186,1.0
0.0792,6.2102e-11,19.477137693843186,1.0
0.0792,7.8805e-11,19.477137693843186,1.0
0.0792,1e-10,19.477137693843186,1.0
0.0821,1e-13,18.739608018672662,0.0
0.0821,1.27e-13,18.739608018672662,0.0
0.0821,1.61e-13,18.739608018672662,0.0
0.0821,2.04e-13,18.739608018672662,0.0
0.0821,2.59e-13,18.739608018672662,0.0
0.0821,3.29e-13,18.739608018672662,0.0
0.0821,4.17e-13,18.739608018672662,0.0
0.0821,5.3e-13,18.739608018672662,0.0
0.0821,6.72e-13,18.739608018672662,0.0
0.0821,8.53e-13,18.739608018672662,0.0
0.0821,1.083e-12,18.739608018672662,0.0
0.0821,1.374e-12,18.739608018672662,0.0
0.0821,1.743e-12,18.739608018672662,0.0
0.0821,2.212e-12,18.739608018672662,0.0
0.0821,2.807e-12,18.739608018672662,0.0
0.0821,3.562e-12,18.739608018672662,0.0
0.0821,4.52e-12,18.739608018672662,0.03296703296703297
0.0821,5.736e-12,18.739608018672662,0.06993006993006994
0.0821,7.279e-12,18.739608018672662,0.22577422577422576
0.0821,9.237e-12,18.739608018672662,0.6503496503496503
0.0821,1.1721e-11,18.739608018672662,0.958041958041958
0.0821,1.4874e-11,18.739608018672662,1.0
0.0821,1.8874e-11,18.739608018672662,1.0
0.0821,2.395e-11,18.739608018672662,1.0
0.0821,3.0392e-11,18.739608018672662,1.0
0.0821,3.8566e-11,18.739608018672662,1.0
0.0821,4.8939e-11,18.739608018672662,1.0
0.0821,6.2102e-11,18.739608018672662,1.0
0.0821,7.8805e-11,18.739608018672662,1.0
0.0821,1e-10,18.739608018672662,1.0
0.0852,1e-13,26.175026917298105,0.0
0.0852,1.27e-13,26.175026917298105,0.0
0.0852,1.61e-13,26.175026917298105,0.0
0.0852,2.04e-13,26.175026917298105,0.0
0.0852,2.59e-13,26.175026917298105,0.0
0.0852,3.29e-13,26.175026917298105,0.0
0.0852,4.17e-13,26.175026917298105,0.0
0.0852,5.3e-13,26.175026917298105,0.0
0.0852,6.72e-13,26.175026917298105,0.0
0.0852,8.53e-13,26.175026917298105,0.0
0.0852,1.083e-12,26.175026917298105,0.0
0.0852,1.374e-12,26.175026917298105,0.0
0.0852,1.743e-12,26.175026917298105,0.0
0.0852,2.212e-12,26.175026917298105,0.0
0.0852,2.807e-12,26.175026917298105,0.0
0.0852,3.562e-12,26.175026917298105,0.0
0.0852,4.52e-12,26.175026917298105,0.0
0.0852,5.736e-12,26.175026917298105,0.0
0.0852,7.279e-12,26.175026917298105,0.027972027972027972
0.0852,9.237e-12,26.175026917298105,0.14885114885114886
0.0852,1.1721e-11,26.175026917298105,0.5384615384615384
0.0852,1.4874e-11,26.175026917298105,0.948051948051948
0.0852,1.8874e-11,26.175026917298105,1.0
0.0852,2.395e-11,26.175026917298105,1.0
0.0852,3.0392e-11,26.175026917298105,1.0
0.0852,3.8566e-11,26.175026917298105,1.0
0.0852,4.8939e-11,26.175026917298105,1.0
0.0852,6.2102e-11,26.175026917298105,1.0
0.0852,7.8805e-11,26.175026917298105,1.0
0.0852,1e-10,26.175026917298105,1.0
